feeding_date_STD,formula,ingredient_name,dry_call_weight,dry_actual_weight,dry_call_weight_sum,dry_actual_weight_sum,Crude_Protein_%DM,aNDFom_%DM,Starch_%DM,error_CP_per_ingredient_%,error_aNDFom_per_ingredient_%,error_Starch_per_ingredient_%,total_CP_error_%,total_aNDFom_error_%,total_Starch_error_%
2026-01-10,LAC1,Non,4802.0,4812.0,9598.0,9623.0,,,,,,,-0.1356156999353631,0.10849629304331043,0.11840969755354447
2026-01-10,LAC1,Sup,2040.0,2053.0,9598.0,9623.0,,,,,,,-0.1356156999353631,0.10849629304331043,0.11840969755354447
2026-01-10,LAC1,TCL,167.0,167.0,9598.0,9623.0,12.0,55.0,2.5,0.0,0.0,0.0,-0.1356156999353631,0.10849629304331043,0.11840969755354447
2026-01-11,LAC1,HLG,719.0,720.0,9744.0,9772.0,20.0,42.0,2.95,0.13908205841445662,0.13908205841445098,0.13908205841444188,-0.09291456867055625,0.24357783190617743,0.21301127591798996
2026-01-11,LAC1,NOB,1892.0,1898.0,9744.0,9772.0,,,,,,,-0.09291456867055625,0.24357783190617743,0.21301127591798996
2026-01-11,LAC1,Non,4872.0,4882.0,9744.0,9772.0,,,,,,,-0.09291456867055625,0.24357783190617743,0.21301127591798996
2026-01-11,LAC1,Sup,2086.0,2096.0,9744.0,9772.0,,,,,,,-0.09291456867055625,0.24357783190617743,0.21301127591798996
2026-01-11,LAC1,TCL,175.0,176.0,9744.0,9772.0,12.0,55.0,2.5,0.5714285714285762,0.5714285714285685,0.5714285714285796,-0.09291456867055625,0.24357783190617743,0.21301127591798996
2025-12-16,LAC2,HLG,1452.0,1450.0,19630.0,19586.0,20.0,42.0,2.95,-0.1377410468319481,-0.13774104683196114,-0.13774104683196667,0.03083899568543091,-0.24379822555106626,-0.21254192340692782
2025-12-16,LAC2,NOB,4104.0,4118.0,19630.0,19586.0,,,,,,,0.03083899568543091,-0.24379822555106626,-0.21254192340692782
2025-12-16,LAC2,Non,9812.0,9764.0,19630.0,19586.0,,,,,,,0.03083899568543091,-0.24379822555106626,-0.21254192340692782
2025-12-16,LAC2,Sup,3924.0,3918.0,19630.0,19586.0,,,,,,,0.03083899568543091,-0.24379822555106626,-0.21254192340692782
2025-12-16,LAC2,TCL,338.0,336.0,19630.0,19586.0,12.0,55.0,2.5,-0.5917159763313657,-0.5917159763313579,-0.5917159763313483,0.03083899568543091,-0.24379822555106626,-0.21254192340692782
2025-12-17,LAC2,HLG,1234.0,1226.0,16882.0,16918.0,20.0,42.0,2.95,-0.6482982171799119,-0.6482982171799054,-0.6482982171798948,-0.18468203713356185,0.6300995963878042,0.2581931012615322
2025-12-17,LAC2,NOB,3312.0,3316.0,16882.0,16918.0,,,,,,,-0.18468203713356185,0.6300995963878042,0.2581931012615322
2025-12-17,LAC2,Non,8444.0,8444.0,16882.0,16918.0,,,,,,,-0.18468203713356185,0.6300995963878042,0.2581931012615322
2025-12-17,LAC2,Sup,3582.0,3608.0,16882.0,16918.0,,,,,,,-0.18468203713356185,0.6300995963878042,0.2581931012615322
2025-12-17,LAC2,TCL,310.0,324.0,16882.0,16918.0,12.0,55.0,2.5,4.516129032258063,4.516129032258058,4.5161290322580605,-0.18468203713356185,0.6300995963878042,0.2581931012615322
2025-12-18,LAC2,HLG,1146.0,1150.0,15900.0,16048.0,20.0,42.0,2.95,0.34904013961606084,0.3490401396160573,0.349040139616041,0.01104253329347288,1.4713263897603206,1.1440584740997783
2025-12-18,LAC2,NOB,3134.0,3146.0,15900.0,16048.0,,,,,,,0.01104253329347288,1.4713263897603206,1.1440584740997783
2025-12-18,LAC2,Non,7946.0,8068.0,15900.0,16048.0,,,,,,,0.01104253329347288,1.4713263897603206,1.1440584740997783
2025-12-18,LAC2,Sup,3390.0,3386.0,15900.0,16048.0,,,,,,,0.01104253329347288,1.4713263897603206,1.1440584740997783
2025-12-18,LAC2,TCL,284.0,298.0,15900.0,16048.0,12.0,55.0,2.5,4.929577464788732,4.929577464788744,4.92957746478874,0.01104253329347288,1.4713263897603206,1.1440584740997783
2025-12-19,LAC2,HLG,1162.0,1202.0,16024.0,16154.0,20.0,42.0,2.95,3.4423407917383817,3.442340791738373,3.4423407917383813,2.8479008833947677,3.9028897314174658,3.7657830613601146
2025-12-19,LAC2,NOB,3174.0,3202.0,16024.0,16154.0,,,,,,,2.8479008833947677,3.9028897314174658,3.7657830613601146
2025-12-19,LAC2,Non,8000.0,8062.0,16024.0,16154.0,,,,,,,2.8479008833947677,3.9028897314174658,3.7657830613601146
2025-12-19,LAC2,Sup,3434.0,3420.0,16024.0,16154.0,,,,,,,2.8479008833947677,3.9028897314174658,3.7657830613601146
2025-12-19,LAC2,TCL,254.0,268.0,16024.0,16154.0,12.0,55.0,2.5,5.511811023622035,5.51181102362206,5.511811023622056,2.8479008833947677,3.9028897314174658,3.7657830613601146
2025-12-20,LAC2,HLG,1166.0,1162.0,15862.0,15920.0,20.0,42.0,2.95,-0.3430531732418452,-0.34305317324185386,-0.3430531732418586,-0.6671656153106134,-0.2678486017665354,-0.29030432750264984
2025-12-20,LAC2,NOB,3130.0,3138.0,15862.0,15920.0,,,,,,,-0.6671656153106134,-0.2678486017665354,-0.29030432750264984
2025-12-20,LAC2,Non,7930.0,7984.0,15862.0,15920.0,,,,,,,-0.6671656153106134,-0.2678486017665354,-0.29030432750264984
2025-12-20,LAC2,Sup,3386.0,3386.0,15862.0,15920.0,,,,,,,-0.6671656153106134,-0.2678486017665354,-0.29030432750264984
2025-12-20,LAC2,TCL,250.0,250.0,15862.0,15920.0,12.0,55.0,2.5,0.0,0.0,0.0,-0.6671656153106134,-0.2678486017665354,-0.29030432750264984
2025-12-21,LAC2,HLG,1174.0,1172.0,15772.0,15914.0,20.0,42.0,2.95,-0.17035775127768554,-0.17035775127767805,-0.1703577512776964,-1.0396024290489894,-0.12915526307697528,-0.14120575353613815
2025-12-21,LAC2,NOB,3018.0,3040.0,15772.0,15914.0,,,,,,,-1.0396024290489894,-0.12915526307697528,-0.14120575353613815
2025-12-21,LAC2,Non,7884.0,7996.0,15772.0,15914.0,,,,,,,-1.0396024290489894,-0.12915526307697528,-0.14120575353613815
2025-12-21,LAC2,Sup,3410.0,3420.0,15772.0,15914.0,,,,,,,-1.0396024290489894,-0.12915526307697528,-0.14120575353613815
2025-12-21,LAC2,TCL,286.0,286.0,15772.0,15914.0,12.0,55.0,2.5,0.0,0.0,0.0,-1.0396024290489894,-0.12915526307697528,-0.14120575353613815
2025-12-22,LAC2,HLG,651.0,664.0,8741.0,8767.0,20.0,42.0,2.95,1.996927803379434,1.9969278033794087,1.9969278033794242,1.7605513269518838,2.1226480450023466,2.085894863996201
2025-12-22,LAC2,NOB,1673.0,1683.0,8741.0,8767.0,,,,,,,1.7605513269518838,2.1226480450023466,2.085894863996201
2025-12-22,LAC2,Non,4368.0,4367.0,8741.0,8767.0,,,,,,,1.7605513269518838,2.1226480450023466,2.085894863996201
2025-12-22,LAC2,Sup,1890.0,1890.0,8741.0,8767.0,,,,,,,1.7605513269518838,2.1226480450023466,2.085894863996201
2025-12-22,LAC2,TCL,159.0,163.0,8741.0,8767.0,12.0,55.0,2.5,2.515723270440254,2.515723270440255,2.5157232704402537,1.7605513269518838,2.1226480450023466,2.085894863996201
2025-12-23,LAC2,HLG,1302.0,1318.0,17794.0,17884.0,20.0,42.0,2.95,1.2288786482335046,1.2288786482334713,1.2288786482334904,0.8830996851689292,1.5407210352758458,1.4495567203779136
2025-12-23,LAC2,NOB,3494.0,3508.0,17794.0,17884.0,,,,,,,0.8830996851689292,1.5407210352758458,1.4495567203779136
2025-12-23,LAC2,Non,8900.0,8918.0,17794.0,17884.0,,,,,,,0.8830996851689292,1.5407210352758458,1.4495567203779136
2025-12-23,LAC2,Sup,3780.0,3814.0,17794.0,17884.0,,,,,,,0.8830996851689292,1.5407210352758458,1.4495567203779136
2025-12-23,LAC2,TCL,318.0,326.0,17794.0,17884.0,12.0,55.0,2.5,2.515723270440254,2.515723270440255,2.5157232704402537,0.8830996851689292,1.5407210352758458,1.4495567203779136
2025-12-25,LAC2,HLG,1124.0,1128.0,17586.0,17610.0,20.0,42.0,2.95,0.35587188612098886,0.3558718861209979,0.35587188612100273,0.07657798795251086,0.08979996284140102,0.16561936772371996
2025-12-25,LAC2,NOB,3598.0,3604.0,17586.0,17610.0,,,,,,,0.07657798795251086,0.08979996284140102,0.16561936772371996
2025-12-25,LAC2,Non,8794.0,8800.0,17586.0,17610.0,,,,,,,0.07657798795251086,0.08979996284140102,0.16561936772371996
2025-12-25,LAC2,Sup,3754.0,3764.0,17586.0,17610.0,,,,,,,0.07657798795251086,0.08979996284140102,0.16561936772371996
2025-12-25,LAC2,TCL,316.0,314.0,17586.0,17610.0,12.0,55.0,2.5,-0.6329113924050684,-0.6329113924050763,-0.6329113924050722,0.07657798795251086,0.08979996284140102,0.16561936772371996
2025-12-26,LAC2,HLG,1272.0,1264.0,17078.0,17142.0,20.0,42.0,2.95,-0.6289308176100606,-0.6289308176100654,-0.6289308176100551,-1.0839947575796738,-0.7889434401339425,-0.7421478111057086
2025-12-26,LAC2,NOB,3280.0,3328.0,17078.0,17142.0,,,,,,,-1.0839947575796738,-0.7889434401339425,-0.7421478111057086
2025-12-26,LAC2,Non,8526.0,8566.0,17078.0,17142.0,,,,,,,-1.0839947575796738,-0.7889434401339425,-0.7421478111057086
2025-12-26,LAC2,Sup,3690.0,3678.0,17078.0,17142.0,,,,,,,-1.0839947575796738,-0.7889434401339425,-0.7421478111057086
2025-12-26,LAC2,TCL,310.0,306.0,17078.0,17142.0,12.0,55.0,2.5,-1.290322580645172,-1.2903225806451546,-1.2903225806451568,-1.0839947575796738,-0.7889434401339425,-0.7421478111057086
2025-12-27,LAC2,HLG,1278.0,1288.0,17188.0,17118.0,20.0,42.0,2.95,0.78247261345854,0.7824726134585375,0.7824726134585335,0.8500418229533808,0.12845031827135714,0.3211446036632544
2025-12-27,LAC2,NOB,3368.0,3356.0,17188.0,17118.0,,,,,,,0.8500418229533808,0.12845031827135714,0.3211446036632544
2025-12-27,LAC2,Non,8600.0,8540.0,17188.0,17118.0,,,,,,,0.8500418229533808,0.12845031827135714,0.3211446036632544
2025-12-27,LAC2,Sup,3644.0,3642.0,17188.0,17118.0,,,,,,,0.8500418229533808,0.12845031827135714,0.3211446036632544
2025-12-27,LAC2,TCL,298.0,292.0,17188.0,17118.0,12.0,55.0,2.5,-2.0134228187919434,-2.013422818791953,-2.013422818791951,0.8500418229533808,0.12845031827135714,0.3211446036632544
2025-12-28,LAC2,HLG,1256.0,1250.0,17158.0,17188.0,20.0,42.0,2.95,-0.4777070063694222,-0.47770700636942337,-0.4777070063694257,-0.3409623713772789,0.11209795636803865,-0.0603999821037113
2025-12-28,LAC2,NOB,3372.0,3400.0,17158.0,17188.0,,,,,,,-0.3409623713772789,0.11209795636803865,-0.0603999821037113
2025-12-28,LAC2,Non,8576.0,8566.0,17158.0,17188.0,,,,,,,-0.3409623713772789,0.11209795636803865,-0.0603999821037113
2025-12-28,LAC2,Sup,3648.0,3660.0,17158.0,17188.0,,,,,,,-0.3409623713772789,0.11209795636803865,-0.0603999821037113
2025-12-28,LAC2,TCL,306.0,312.0,17158.0,17188.0,12.0,55.0,2.5,1.960784313725487,1.9607843137254797,1.9607843137254832,-0.3409623713772789,0.11209795636803865,-0.0603999821037113
2025-12-29,LAC2,HLG,657.0,658.0,8739.0,8754.0,20.0,42.0,2.95,0.15220700152206135,0.15220700152207578,0.15220700152206354,-0.11802296971932101,-0.03610208558971242,0.01939111886755939
2025-12-29,LAC2,NOB,1737.0,1749.0,8739.0,8754.0,,,,,,,-0.11802296971932101,-0.03610208558971242,0.01939111886755939
2025-12-29,LAC2,Non,4369.0,4365.0,8739.0,8754.0,,,,,,,-0.11802296971932101,-0.03610208558971242,0.01939111886755939
2025-12-29,LAC2,Sup,1823.0,1830.0,8739.0,8754.0,,,,,,,-0.11802296971932101,-0.03610208558971242,0.01939111886755939
2025-12-29,LAC2,TCL,153.0,152.0,8739.0,8754.0,12.0,55.0,2.5,-0.6535947712418355,-0.6535947712418435,-0.6535947712418394,-0.11802296971932101,-0.03610208558971242,0.01939111886755939
2025-12-30,LAC2,HLG,1240.0,1248.0,16494.0,16580.0,20.0,42.0,2.95,0.6451612903225784,0.6451612903225833,0.6451612903225922,0.9728187707621146,2.272526826400123,1.7932922655715295
2025-12-30,LAC2,NOB,3282.0,3310.0,16494.0,16580.0,,,,,,,0.9728187707621146,2.272526826400123,1.7932922655715295
2025-12-30,LAC2,Non,8238.0,8256.0,16494.0,16580.0,,,,,,,0.9728187707621146,2.272526826400123,1.7932922655715295
2025-12-30,LAC2,Sup,3444.0,3454.0,16494.0,16580.0,,,,,,,0.9728187707621146,2.272526826400123,1.7932922655715295
2025-12-30,LAC2,TCL,290.0,312.0,16494.0,16580.0,12.0,55.0,2.5,7.586206896551727,7.5862068965517215,7.5862068965517215,0.9728187707621146,2.272526826400123,1.7932922655715295
2025-12-31,LAC2,HLG,1148.0,1152.0,15660.0,15660.0,20.0,42.0,2.95,0.3484320557491339,0.3484320557491185,0.34843205574911407,0.9422492401215956,1.4744718309858966,1.1452062839524209
2025-12-31,LAC2,NOB,3078.0,3074.0,15660.0,15660.0,,,,,,,0.9422492401215956,1.4744718309858966,1.1452062839524209
2025-12-31,LAC2,Non,7824.0,7824.0,15660.0,15660.0,,,,,,,0.9422492401215956,1.4744718309858966,1.1452062839524209
2025-12-31,LAC2,Sup,3330.0,3316.0,15660.0,15660.0,,,,,,,0.9422492401215956,1.4744718309858966,1.1452062839524209
2025-12-31,LAC2,TCL,280.0,294.0,15660.0,15660.0,12.0,55.0,2.5,4.999999999999999,4.999999999999993,4.999999999999995,0.9422492401215956,1.4744718309858966,1.1452062839524209
2026-01-01,LAC2,HLG,1238.0,1242.0,16324.0,16422.0,20.0,42.0,2.95,0.32310177705977844,0.3231017770597642,0.32310177705977955,0.2784171841439587,1.3872456223378906,1.0728777423718014
2026-01-01,LAC2,NOB,3190.0,3202.0,16324.0,16422.0,,,,,,,0.2784171841439587,1.3872456223378906,1.0728777423718014
2026-01-01,LAC2,Non,8162.0,8210.0,16324.0,16422.0,,,,,,,0.2784171841439587,1.3872456223378906,1.0728777423718014
2026-01-01,LAC2,Sup,3450.0,3470.0,16324.0,16422.0,,,,,,,0.2784171841439587,1.3872456223378906,1.0728777423718014
2026-01-01,LAC2,TCL,284.0,298.0,16324.0,16422.0,12.0,55.0,2.5,4.929577464788732,4.929577464788744,4.92957746478874,0.2784171841439587,1.3872456223378906,1.0728777423718014
2026-01-02,LAC2,HLG,1196.0,1214.0,16478.0,16602.0,20.0,42.0,2.95,1.5050167224080364,1.5050167224080273,1.505016722408023,0.8276224559752396,1.6602458264538638,1.614432696410785
2026-01-02,LAC2,NOB,3426.0,3428.0,16478.0,16602.0,,,,,,,0.8276224559752396,1.6602458264538638,1.614432696410785
2026-01-02,LAC2,Non,8248.0,8292.0,16478.0,16602.0,,,,,,,0.8276224559752396,1.6602458264538638,1.614432696410785
2026-01-02,LAC2,Sup,3332.0,3386.0,16478.0,16602.0,,,,,,,0.8276224559752396,1.6602458264538638,1.614432696410785
2026-01-02,LAC2,TCL,276.0,282.0,16478.0,16602.0,12.0,55.0,2.5,2.1739130434782794,2.173913043478249,2.173913043478253,0.8276224559752396,1.6602458264538638,1.614432696410785
2026-01-03,LAC2,HLG,1148.0,1142.0,16374.0,16490.0,20.0,42.0,2.95,-0.5226480836236885,-0.5226480836237014,-0.5226480836237131,-0.9750885219189579,-0.05030181086521688,-0.1884206920178272
2026-01-03,LAC2,NOB,3430.0,3480.0,16374.0,16490.0,,,,,,,-0.9750885219189579,-0.05030181086521688,-0.1884206920178272
2026-01-03,LAC2,Non,8182.0,8234.0,16374.0,16490.0,,,,,,,-0.9750885219189579,-0.05030181086521688,-0.1884206920178272
2026-01-03,LAC2,Sup,3334.0,3350.0,16374.0,16490.0,,,,,,,-0.9750885219189579,-0.05030181086521688,-0.1884206920178272
2026-01-03,LAC2,TCL,280.0,284.0,16374.0,16490.0,12.0,55.0,2.5,1.428571428571419,1.4285714285714213,1.4285714285714235,-0.9750885219189579,-0.05030181086521688,-0.1884206920178272
2026-01-04,LAC2,HLG,1144.0,1156.0,15400.0,15564.0,20.0,42.0,2.95,1.048951048951039,1.0489510489510414,1.0489510489510463,0.20522117741785453,1.4699928368993023,1.3479974694632217
2026-01-04,LAC2,NOB,2946.0,2996.0,15400.0,15564.0,,,,,,,0.20522117741785453,1.4699928368993023,1.3479974694632217
2026-01-04,LAC2,Non,7694.0,7776.0,15400.0,15564.0,,,,,,,0.20522117741785453,1.4699928368993023,1.3479974694632217
2026-01-04,LAC2,Sup,3322.0,3334.0,15400.0,15564.0,,,,,,,0.20522117741785453,1.4699928368993023,1.3479974694632217
2026-01-04,LAC2,TCL,294.0,302.0,15400.0,15564.0,12.0,55.0,2.5,2.721088435374152,2.7210884353741536,2.7210884353741522,0.20522117741785453,1.4699928368993023,1.3479974694632217
2026-01-05,LAC2,HLG,556.0,554.0,7487.0,7501.0,20.0,42.0,2.95,-0.35971223021583243,-0.35971223021582877,-0.35971223021581206,-0.4973932076802631,-0.26861089792786896,-0.29497050294969246
2026-01-05,LAC2,NOB,1431.0,1433.0,7487.0,7501.0,,,,,,,-0.4973932076802631,-0.26861089792786896,-0.29497050294969246
2026-01-05,LAC2,Non,3744.0,3755.0,7487.0,7501.0,,,,,,,-0.4973932076802631,-0.26861089792786896,-0.29497050294969246
2026-01-05,LAC2,Sup,1612.0,1615.0,7487.0,7501.0,,,,,,,-0.4973932076802631,-0.26861089792786896,-0.29497050294969246
2026-01-05,LAC2,TCL,144.0,144.0,7487.0,7501.0,12.0,55.0,2.5,0.0,0.0,0.0,-0.4973932076802631,-0.26861089792786896,-0.29497050294969246
2026-01-06,LAC2,HLG,581.0,578.0,7936.0,7964.0,20.0,42.0,2.95,-0.5163511187607647,-0.5163511187607652,-0.5163511187607561,-0.9809405482566189,-0.7351566880568231,-0.6710433876789674
2026-01-06,LAC2,NOB,1560.0,1562.0,7936.0,7964.0,,,,,,,-0.9809405482566189,-0.7351566880568231,-0.6710433876789674
2026-01-06,LAC2,Non,3968.0,4002.0,7936.0,7964.0,,,,,,,-0.9809405482566189,-0.7351566880568231,-0.6710433876789674
2026-01-06,LAC2,Sup,1687.0,1684.0,7936.0,7964.0,,,,,,,-0.9809405482566189,-0.7351566880568231,-0.6710433876789674
2026-01-06,LAC2,TCL,140.0,138.0,7936.0,7964.0,12.0,55.0,2.5,-1.4285714285714404,-1.4285714285714213,-1.4285714285714235,-0.9809405482566189,-0.7351566880568231,-0.6710433876789674
2026-01-07,LAC2,HLG,589.0,586.0,8144.0,8240.0,20.0,42.0,2.95,-0.5093378607809799,-0.509337860780981,-0.509337860781004,-1.0770910075371485,0.626766621605003,0.2938997873407814
2026-01-07,LAC2,NOB,1624.0,1635.0,8144.0,8240.0,,,,,,,-1.0770910075371485,0.626766621605003,0.2938997873407814
2026-01-07,LAC2,Non,4079.0,4118.0,8144.0,8240.0,,,,,,,-1.0770910075371485,0.626766621605003,0.2938997873407814
2026-01-07,LAC2,Sup,1710.0,1753.0,8144.0,8240.0,,,,,,,-1.0770910075371485,0.626766621605003,0.2938997873407814
2026-01-07,LAC2,TCL,142.0,148.0,8144.0,8240.0,12.0,55.0,2.5,4.225352112676071,4.225352112676071,4.225352112676067,-1.0770910075371485,0.626766621605003,0.2938997873407814
2026-01-08,LAC2,HLG,603.0,606.0,8327.0,8321.0,20.0,42.0,2.95,0.4975124378109524,0.4975124378109529,0.4975124378109241,0.41988119828291726,0.21285525842426536,0.29619609580893097
2026-01-08,LAC2,NOB,1664.0,1665.0,8327.0,8321.0,,,,,,,0.41988119828291726,0.21285525842426536,0.29619609580893097
2026-01-08,LAC2,Non,4163.0,4161.0,8327.0,8321.0,,,,,,,0.41988119828291726,0.21285525842426536,0.29619609580893097
2026-01-08,LAC2,Sup,1751.0,1744.0,8327.0,8321.0,,,,,,,0.41988119828291726,0.21285525842426536,0.29619609580893097
2026-01-08,LAC2,TCL,146.0,145.0,8327.0,8321.0,12.0,55.0,2.5,-0.6849315068493208,-0.6849315068493116,-0.6849315068493127,0.41988119828291726,0.21285525842426536,0.29619609580893097
2026-01-09,LAC2,HLG,587.0,598.0,8004.0,8023.0,20.0,42.0,2.95,1.8739352640545048,1.8739352640545164,1.873935264054517,1.6696734124387733,1.9445478228507573,1.9237714588399573
2026-01-09,LAC2,NOB,1575.0,1576.0,8004.0,8023.0,,,,,,,1.6696734124387733,1.9445478228507573,1.9237714588399573
2026-01-09,LAC2,Non,4000.0,4007.0,8004.0,8023.0,,,,,,,1.6696734124387733,1.9445478228507573,1.9237714588399573
2026-01-09,LAC2,Sup,1704.0,1701.0,8004.0,8023.0,,,,,,,1.6696734124387733,1.9445478228507573,1.9237714588399573
2026-01-09,LAC2,TCL,138.0,141.0,8004.0,8023.0,12.0,55.0,2.5,2.1739130434782794,2.173913043478249,2.173913043478253,1.6696734124387733,1.9445478228507573,1.9237714588399573
2026-01-10,LAC2,HLG,608.0,615.0,8300.0,8313.0,20.0,42.0,2.95,1.151315789473689,1.1513157894736832,1.151315789473675,0.5912952950822365,0.38558106169297596,0.6106054977711529
2026-01-10,LAC2,NOB,1632.0,1635.0,8300.0,8313.0,,,,,,,0.5912952950822365,0.38558106169297596,0.6106054977711529
2026-01-10,LAC2,Non,4150.0,4152.0,8300.0,8313.0,,,,,,,0.5912952950822365,0.38558106169297596,0.6106054977711529
2026-01-10,LAC2,Sup,1766.0,1770.0,8300.0,8313.0,,,,,,,0.5912952950822365,0.38558106169297596,0.6106054977711529
2026-01-10,LAC2,TCL,144.0,141.0,8300.0,8313.0,12.0,55.0,2.5,-2.08333333333333,-2.0833333333333406,-2.083333333333338,0.5912952950822365,0.38558106169297596,0.6106054977711529
2026-01-11,LAC2,HLG,583.0,582.0,7919.0,7965.0,20.0,42.0,2.95,-0.1715265866209165,-0.17152658662093273,-0.1715265866209396,-0.6370432750436616,0.040252662868465273,-0.021688314817956588
2026-01-11,LAC2,NOB,1536.0,1539.0,7919.0,7965.0,,,,,,,-0.6370432750436616,0.040252662868465273,-0.021688314817956588
2026-01-11,LAC2,Non,3965.0,3983.0,7919.0,7965.0,,,,,,,-0.6370432750436616,0.040252662868465273,-0.021688314817956588
2026-01-11,LAC2,Sup,1693.0,1718.0,7919.0,7965.0,,,,,,,-0.6370432750436616,0.040252662868465273,-0.021688314817956588
2026-01-11,LAC2,TCL,142.0,143.0,7919.0,7965.0,12.0,55.0,2.5,0.704225352112682,0.7042253521126907,0.7042253521126861,-0.6370432750436616,0.040252662868465273,-0.021688314817956588
2025-12-16,LACT3,DRY,326.0,334.0,3780.0,3332.0,,,,,,,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,HLG,268.0,266.0,3780.0,3332.0,20.0,42.0,2.95,-0.7462686567164152,-0.746268656716421,-0.7462686567164198,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,MOL,84.0,76.0,3780.0,3332.0,5.17,,,-9.52380952380951,,,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,NOB,846.0,844.0,3780.0,3332.0,,,,,,,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,Non,1894.0,1438.0,3780.0,3332.0,,,,,,,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,SBM,146.0,162.0,3780.0,3332.0,53.17,10.92,2.17,10.958904109589037,10.95890410958905,10.958904109589025,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,SUP,116.0,112.0,3780.0,3332.0,,,,,,,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-16,LACT3,TCL,100.0,100.0,3780.0,3332.0,12.0,55.0,2.5,0.0,0.0,0.0,19.3598421133163,0.49437829966997254,2.123145378733183
2025-12-17,LACT3,DRY,370.0,388.0,4030.0,4064.0,,,,,,,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,HLG,282.0,278.0,4030.0,4064.0,20.0,42.0,2.95,-1.4184397163120517,-1.4184397163120503,-1.4184397163120606,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,MOL,96.0,88.0,4030.0,4064.0,5.17,,,-8.333333333333329,,,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,NOB,848.0,852.0,4030.0,4064.0,,,,,,,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,Non,2026.0,2016.0,4030.0,4064.0,,,,,,,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,SBM,166.0,180.0,4030.0,4064.0,53.17,10.92,2.17,8.43373493975903,8.433734939759017,8.433734939759033,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,SUP,130.0,150.0,4030.0,4064.0,,,,,,,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-17,LACT3,TCL,112.0,112.0,4030.0,4064.0,12.0,55.0,2.5,0.0,0.0,0.0,2.952097143690836,-0.07629920592307338,1.2621253702143875
2025-12-18,LACT3,DRY,370.0,370.0,3992.0,4066.0,,,,,,,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,HLG,278.0,282.0,3992.0,4066.0,20.0,42.0,2.95,1.4388489208633042,1.438848920863303,1.4388489208633133,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,MOL,96.0,88.0,3992.0,4066.0,5.17,,,-8.333333333333329,,,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,NOB,850.0,860.0,3992.0,4066.0,,,,,,,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,Non,1994.0,2038.0,3992.0,4066.0,,,,,,,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,SBM,166.0,180.0,3992.0,4066.0,53.17,10.92,2.17,8.43373493975903,8.433734939759017,8.433734939759033,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,SUP,130.0,130.0,3992.0,4066.0,,,,,,,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-18,LACT3,TCL,108.0,118.0,3992.0,4066.0,12.0,55.0,2.5,9.259259259259252,9.259259259259272,9.25925925925926,3.660037613324622,4.482436310781151,4.632081195874021
2025-12-19,LACT3,DRY,370.0,370.0,3992.0,4046.0,,,,,,,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,HLG,278.0,272.0,3992.0,4046.0,20.0,42.0,2.95,-2.158273381294969,-2.158273381294973,-2.158273381294959,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,MOL,96.0,88.0,3992.0,4046.0,5.17,,,-8.333333333333329,,,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,NOB,850.0,852.0,3992.0,4046.0,,,,,,,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,Non,2006.0,2022.0,3992.0,4046.0,,,,,,,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,SBM,166.0,198.0,3992.0,4046.0,53.17,10.92,2.17,19.27710843373493,19.277108433734913,19.277108433734938,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,SUP,130.0,150.0,3992.0,4046.0,,,,,,,7.994244833752575,-0.06691985388455894,3.2908077053058435
2025-12-19,LACT3,TCL,96.0,94.0,3992.0,4046.0,12.0,55.0,2.5,-2.0833333333333353,-2.083333333333323,-2.083333333333326,7.994244833752575,-0.06691985388455894,3.2908077053058435
